delta,std
3.0991507674710483,6.115837924608419
1.1340302985394974,1.6440410926409608
0.810793095775631,1.0655629809018659
0.6997569011061213,0.9423979860316664
0.5399809237209175,0.7010536090369635
0.4481465653979055,0.5562271024387693
0.42071853760146377,0.5205536438148218
0.4180231484164018,0.5026622742434989
0.3792620246403524,0.4556907114757381
0.36539914619044067,0.436383292667262
0.3618846768645338,0.4243372002925537
0.33504375778476947,0.40974387978827626
0.31743962373995716,0.3931979157439485
0.2898710147918326,0.3668734698204214
0.28297775157333793,0.3429813802328026
0.2834411804336542,0.3393584724251055
0.27654930133504296,0.3315960220601768
0.2703525306811378,0.3201807982658347
0.25299082704000947,0.3010670196091196
0.25221117393206705,0.30815207487091295
0.24569697861638026,0.30236228862508036
0.2339878162890529,0.2879493858929582
0.2309241273189901,0.2903919767054787
0.22719222828476437,0.28977350521453527
0.22161821427152753,0.283064385750386
0.22194111406168968,0.2798743435646198
0.22454258453576625,0.2794417964536235
0.22795108317406096,0.28809029574260564
0.23021976095321586,0.28835745939252455
0.22675084884164615,0.28278283928839626
0.22302131503115333,0.27489372574340476
0.22590597802198886,0.2739789620286485
0.219228629225807,0.26958925166294045
0.22590650861163322,0.2759575054256987
0.2158518675724916,0.262517490814713
0.20927083533516438,0.257547160200736
0.20830220977221273,0.2491254151965915
0.20518805029389983,0.2517216214745485
0.20476064020337467,0.25188442284949925
0.19713275511037545,0.24478379840094283
0.19486134123447368,0.2424007565175892
0.1952464426227206,0.24001095048476162
0.1938989256354662,0.23916846179791687
0.19216930808180596,0.23710403669691477
0.19392460910542395,0.23713212453091626
0.19618442971267222,0.2374480359848854
0.19049730707030577,0.22939057997200574
0.18568493540980774,0.22484515359411686
0.18073985790532526,0.21757534339016088
0.18012097704804142,0.216751311074045
0.1710133449901724,0.20908603060318143
0.17430978409196943,0.21066091784464186
0.17279331196938907,0.20962287459403867
0.17084353964725746,0.20891735917783943
0.16957684988304034,0.20862052880900386
0.16360704041191984,0.2035796498577079
0.16245650497529185,0.20180791687678792
0.16651244818829383,0.20572451229607785
0.16706957785229812,0.2035107416235341
0.16272012009159798,0.20050593253431573
0.16332328550824685,0.20186606147343852
0.16049201133461086,0.19959129219971647
0.16546232881100084,0.2029549859367101
0.1647918018801986,0.20049216531967756
0.16077803331904555,0.1961486445111352
0.15616465370606514,0.19244315983153176
0.1574330331640433,0.1949288624892643
0.15483111677738717,0.1949436986438179
0.15939886318977473,0.19684252831811538
0.15916060040715377,0.1957248907413583
0.1569240880925869,0.19397010070487816
0.15544809315837724,0.19090474343936484
0.15746285554388206,0.19401986575892077
0.1568294724766827,0.19139536037132152
0.15198652198796966,0.18824662763449265
0.15310594505483174,0.19122977955549691
0.14974510767950774,0.1880812707246628
0.1508026731504888,0.18924035857822216
0.14963845308859866,0.18896064360691872
0.14844920537910292,0.1877697990466205
0.1463700074820834,0.1843721296708801
0.14365509658763137,0.18018011329208378
0.1441881963871039,0.18040480320336896
0.14475968572284997,0.17957296198489087
0.145043245475481,0.1790826139696795
0.14546741887416484,0.17890125951578742
0.14162685203061923,0.17703446468754178
0.14039565575480803,0.17592458804869743
0.1407443980880997,0.1774517354253133
0.13787404566326322,0.17293487037291372
0.13726329498799505,0.1724722387004562
0.13934083391293442,0.17501820072620303
0.1387281065630851,0.1760989381906322
0.13738611645213092,0.17395584305015518
0.13740299887572632,0.17346637294675604
0.13715599716292892,0.17300088658015833
0.1362580945839276,0.17029671494225754
0.13364524634728628,0.16594889412089284
0.13282362239099307,0.1672371755151899
0.13225074003274234,0.1651517072542671
0.13443963394855638,0.16691142173063878
0.1365846506704177,0.16808394501704071
0.13531018505779385,0.164601281094278
0.13689854509033036,0.16656297423688396
0.13594775765431255,0.16608851043062708
0.13577742010235783,0.16474268938691877
0.13785741998372533,0.1655081162220388
0.13543085417761913,0.16393007186319225
0.13431852431974722,0.16231287716021944
0.13316776592834612,0.16122374234839965
0.13167004707352642,0.15983609448173147
0.13108936930838358,0.16105280071518668
0.12891991677819262,0.15814681267948957
0.13022420391223616,0.15737005428016582
0.12713509745836057,0.15478611946371998
0.1244422928546544,0.15387347738438947
0.12572272510314136,0.15639385725192304
0.12642439791645,0.15650085718217116
