Type,Results
Linear,"[np.float64(-3.519701665801867), np.float64(-3.5213251930365925), np.float64(-3.5193105237133), np.float64(-3.5192332458408835), np.float64(-3.5237648600186695), np.float64(-3.5201959733629242), np.float64(-3.520262736810741), np.float64(-3.5196918705507936), np.float64(-3.5182283760205855), np.float64(-3.5187535258652067), np.float64(-3.5180479777134006), np.float64(-3.517524668330087), np.float64(-3.5171421306134842), np.float64(-3.516883594861606), np.float64(-3.519013300199581), np.float64(-3.5186156383138916), np.float64(-3.5189510720197807), np.float64(-3.5186260498082134), np.float64(-3.518252254268412), np.float64(-3.5184395585282298), np.float64(-3.5200079818804713), np.float64(-3.5203664465983273), np.float64(-3.5204387712424756), np.float64(-3.5205270372728563), np.float64(-3.5215121617953993), np.float64(-3.5226235994626807), np.float64(-3.5232254075565934), np.float64(-3.523925358679013), np.float64(-3.524166856462479), np.float64(-3.5260074411118483), np.float64(-3.5262703413972547), np.float64(-3.525769596257218), np.float64(-3.526020078394806), np.float64(-3.5269870739707105), np.float64(-3.526519882265911), np.float64(-3.5261516690229904), np.float64(-3.527436641683323), np.float64(-3.527015966571962), np.float64(-3.527234033066803), np.float64(-3.526821121289476), np.float64(-3.5265227776768544), np.float64(-3.526221708527996), np.float64(-3.5263259945529417), np.float64(-3.5264227504274634), np.float64(-3.5264639186246205), np.float64(-3.5263581316208783), np.float64(-3.525812564202501), np.float64(-3.525498042374373), np.float64(-3.5251945708012338), np.float64(-3.5250429959807317), np.float64(-3.5246019295357107), np.float64(-3.524320413527249), np.float64(-3.524277749291201), np.float64(-3.524057345328631), np.float64(-3.5243206312799997), np.float64(-3.524270328087609), np.float64(-3.5242037551269862), np.float64(-3.524163119164471), np.float64(-3.5241254404281754), np.float64(-3.524035830324487), np.float64(-3.523838315902421), np.float64(-3.523613208299202), np.float64(-3.5235079049449958), np.float64(-3.5235300281839654), np.float64(-3.5237934499028505), np.float64(-3.523645147292603), np.float64(-3.5236694519413367), np.float64(-3.523450893304774), np.float64(-3.5236643978935134), np.float64(-3.523632427301091), np.float64(-3.5234583439322122), np.float64(-3.523146228583164), np.float64(-3.5231272430064666), np.float64(-3.5228053395501906), np.float64(-3.5230334602940974), np.float64(-3.523382965917561), np.float64(-3.5233579912562027), np.float64(-3.523338629630584), np.float64(-3.5234846295585327), np.float64(-3.5233269836826024), np.float64(-3.523151430621198), np.float64(-3.523176833670149), np.float64(-3.523158494264555), np.float64(-3.5231791806212773), np.float64(-3.5232206264720825), np.float64(-3.523049588711758), np.float64(-3.5230392515539344), np.float64(-3.5230223372538965), np.float64(-3.522987636952149), np.float64(-3.5229336489300596), np.float64(-3.522922477140013), np.float64(-3.5230559740388148), np.float64(-3.52317513456444), np.float64(-3.5230244882374033), np.float64(-3.522907041689654), np.float64(-3.522770425914423), np.float64(-3.522673309785696), np.float64(-3.52246857572514), np.float64(-3.522347676035327), np.float64(-3.5223693205379836), np.float64(-3.5223684052631627), np.float64(-3.5224237214957546), np.float64(-3.5225273041695746), np.float64(-3.5224086552154246), np.float64(-3.5222888170364253), np.float64(-3.5221897307941576), np.float64(-3.522339274347881), np.float64(-3.5223499342795725), np.float64(-3.5221448956781685), np.float64(-3.5220411762709096), np.float64(-3.522132234429512), np.float64(-3.522254202368118), np.float64(-3.522374367973953), np.float64(-3.5222892528807233), np.float64(-3.5223558014130116), np.float64(-3.5222604748763526), np.float64(-3.5222402917108044), np.float64(-3.5221256002466625), np.float64(-3.522031218233996), np.float64(-3.5219413191967965), np.float64(-3.52228718645888), np.float64(-3.522257825947039), np.float64(-3.5222139475705863), np.float64(-3.522127281851772), np.float64(-3.522166615573006), np.float64(-3.5223144458862574), np.float64(-3.522285749557522), np.float64(-3.522518413260501), np.float64(-3.5224340656552853), np.float64(-3.5222387007143223), np.float64(-3.522198102175764), np.float64(-3.522141912029041), np.float64(-3.5221410164843734), np.float64(-3.52231691795985), np.float64(-3.5222709239238132), np.float64(-3.5222654900486123), np.float64(-3.5224202505196502), np.float64(-3.522628506211695), np.float64(-3.522517906486268), np.float64(-3.522448500940936), np.float64(-3.522443167722639), np.float64(-3.5224553134590244), np.float64(-3.5225118104735174), np.float64(-3.5224109021213876), np.float64(-3.5223982942899212), np.float64(-3.52263465476487), np.float64(-3.5226575170436054), np.float64(-3.5227409446196973), np.float64(-3.5227437025950654), np.float64(-3.5228785468094532), np.float64(-3.5227772008100513), np.float64(-3.522715201404856), np.float64(-3.522851127373532), np.float64(-3.523058536607221), np.float64(-3.5231692230286265), np.float64(-3.523067187164722), np.float64(-3.523180907642781), np.float64(-3.5230821480933696), np.float64(-3.5230942432082437), np.float64(-3.523151244510801), np.float64(-3.5230560531618518), np.float64(-3.522936725348688), np.float64(-3.5230441241286874), np.float64(-3.5229718893292454), np.float64(-3.522958989214521), np.float64(-3.523053897945972), np.float64(-3.523395770778085), np.float64(-3.5233036532477606), np.float64(-3.5232238679040515), np.float64(-3.5231547187386703), np.float64(-3.5230791653777556), np.float64(-3.523061740347462), np.float64(-3.522970146695463), np.float64(-3.5229019584093684), np.float64(-3.52307970756941), np.float64(-3.523263203085213), np.float64(-3.5234339316784613), np.float64(-3.5234131360120586), np.float64(-3.5232815460148608), np.float64(-3.5232728604679027), np.float64(-3.523241725254067), np.float64(-3.523262404482419), np.float64(-3.5232571548143943), np.float64(-3.5232239461881054), np.float64(-3.523443088112277), np.float64(-3.5235269629960753), np.float64(-3.5234995606386885), np.float64(-3.52356050604631), np.float64(-3.5235847844645214), np.float64(-3.5235287595464015), np.float64(-3.523577435435442), np.float64(-3.5236808807644735), np.float64(-3.5238360123753534), np.float64(-3.523852640158169), np.float64(-3.52372828819613), np.float64(-3.523787389857673), np.float64(-3.5237995495204766), np.float64(-3.5237488520042715), np.float64(-3.523852272291655), np.float64(-3.5238671401851662), np.float64(-3.5237885144654686), np.float64(-3.5237770652848677), np.float64(-3.523700381024831), np.float64(-3.5236870962021465), np.float64(-3.523665674049087), np.float64(-3.523650886990105), np.float64(-3.5236391704580194), np.float64(-3.5235149790910314), np.float64(-3.5234619938634424), np.float64(-3.523456061757222), np.float64(-3.523594582055738), np.float64(-3.5235738797084157), np.float64(-3.5235541229831857), np.float64(-3.5235661838394794), np.float64(-3.523509634922115), np.float64(-3.5235268205173025), np.float64(-3.5235336698966893), np.float64(-3.5234984355249224), np.float64(-3.523620509004824), np.float64(-3.523678331292822), np.float64(-3.523669724803627), np.float64(-3.5236618918819533), np.float64(-3.5235980559827427), np.float64(-3.523749938156864), np.float64(-3.5237419790618185), np.float64(-3.523732772137892), np.float64(-3.5238386083880906), np.float64(-3.5239303002300497), np.float64(-3.5239271419564826), np.float64(-3.523908147732048), np.float64(-3.523893426295379), np.float64(-3.5240213947104135), np.float64(-3.5240829628558337), np.float64(-3.524202257864566), np.float64(-3.524274110899866), np.float64(-3.524224054061688), np.float64(-3.5242030062240994), np.float64(-3.524429194420138), np.float64(-3.5244322993851047), np.float64(-3.524543414474501), np.float64(-3.5244720790297945), np.float64(-3.5245540221477745), np.float64(-3.524666344807871), np.float64(-3.5246415605137047), np.float64(-3.524647563477634), np.float64(-3.524686225682802), np.float64(-3.524750189457662), np.float64(-3.5249124135933805), np.float64(-3.5248635724124426), np.float64(-3.5250055622299996), np.float64(-3.5250304373963894), np.float64(-3.524976633004056), np.float64(-3.5249230814789883), np.float64(-3.5250247541833994), np.float64(-3.525011941148471), np.float64(-3.5250536863426154), np.float64(-3.5249876492222585), np.float64(-3.525022636004727), np.float64(-3.525084286435912), np.float64(-3.5250186513569064), np.float64(-3.5250111344481128), np.float64(-3.5249501642096694), np.float64(-3.524899656289367), np.float64(-3.524889423706644), np.float64(-3.5249038804093997), np.float64(-3.5249293415074616), np.float64(-3.5249579837838416), np.float64(-3.5249942656193873), np.float64(-3.5250975098710047), np.float64(-3.5250857597152785), np.float64(-3.5249931435433637), np.float64(-3.5250839506348517), np.float64(-3.5252444432421646), np.float64(-3.525371898005142), np.float64(-3.525419144002499), np.float64(-3.52543977023148), np.float64(-3.525449542997949), np.float64(-3.5254359851079355), np.float64(-3.5254303618780627), np.float64(-3.525333616625171), np.float64(-3.5253126586373154), np.float64(-3.5253562760303856), np.float64(-3.5252931197365425), np.float64(-3.5252791170976803), np.float64(-3.5253725716705313), np.float64(-3.5253892063969308), np.float64(-3.525326055771713), np.float64(-3.525322963999618), np.float64(-3.525419753626988), np.float64(-3.52543248138234), np.float64(-3.525439871505026), np.float64(-3.525478794853831), np.float64(-3.5255882349942285), np.float64(-3.5255845728517494), np.float64(-3.525658569294599), np.float64(-3.525671278787706), np.float64(-3.5257105103033517), np.float64(-3.5257433981914708), np.float64(-3.5258387437088756), np.float64(-3.525781351301521)]"
Linear,"[np.float64(-3.537277325758047), np.float64(-3.515926726198233), np.float64(-3.523879466988388), np.float64(-3.520345627382593), np.float64(-3.5170172715277928), np.float64(-3.5187615208265584), np.float64(-3.5221665290568445), np.float64(-3.5234312430471517), np.float64(-3.5293857471546866), np.float64(-3.527879809345458), np.float64(-3.527289694455661), np.float64(-3.526629083961872), np.float64(-3.5256894274727415), np.float64(-3.5247084453379434), np.float64(-3.5261401725378616), np.float64(-3.526584591943085), np.float64(-3.5269587150687842), np.float64(-3.52815784293486), np.float64(-3.530687436781161), np.float64(-3.5295206041810507), np.float64(-3.5296011699245753), np.float64(-3.5303732854507115), np.float64(-3.5305938589929675), np.float64(-3.53009979236779), np.float64(-3.5307685823149315), np.float64(-3.53096094659295), np.float64(-3.530606196983693), np.float64(-3.530547925470512), np.float64(-3.530357567473789), np.float64(-3.530914922811971), np.float64(-3.5306037385580478), np.float64(-3.5302823883302494), np.float64(-3.5305311245843862), np.float64(-3.5307058971544905), np.float64(-3.5304100614170535), np.float64(-3.530452124725551), np.float64(-3.5304972157215233), np.float64(-3.529910191311521), np.float64(-3.5300501126453474), np.float64(-3.5299803202653957), np.float64(-3.5296533404178936), np.float64(-3.529112342087888), np.float64(-3.52873043467783), np.float64(-3.5282416645094115), np.float64(-3.528214015825645), np.float64(-3.527884570070681), np.float64(-3.527697729498573), np.float64(-3.5275672811043144), np.float64(-3.5277626167854184), np.float64(-3.527786411826132), np.float64(-3.5278867655483808), np.float64(-3.5277495101739014), np.float64(-3.5281305512066825), np.float64(-3.5277727802849834), np.float64(-3.527761550012274), np.float64(-3.52778603630554), np.float64(-3.5275270768518405), np.float64(-3.5276573783651), np.float64(-3.527712108924401), np.float64(-3.52797832797345), np.float64(-3.5278566610363846), np.float64(-3.527811746495614), np.float64(-3.5275587021109303), np.float64(-3.5274669261980582), np.float64(-3.52729873062941), np.float64(-3.5272809406657397), np.float64(-3.52778211827484), np.float64(-3.5274522797938044), np.float64(-3.527764575833441), np.float64(-3.5278267616672427), np.float64(-3.5279039250198756), np.float64(-3.527594288428684), np.float64(-3.5271953464806804), np.float64(-3.5270032948980954), np.float64(-3.5266096771702315), np.float64(-3.5263738542873146), np.float64(-3.5263362573090022), np.float64(-3.5263446091296005), np.float64(-3.5266548256014607), np.float64(-3.526729129696676), np.float64(-3.526889075805646), np.float64(-3.5270288384025905), np.float64(-3.527076649906678), np.float64(-3.5268772240943376), np.float64(-3.5266967267116343), np.float64(-3.5269943373132113), np.float64(-3.5271506503767553), np.float64(-3.5272300132338166), np.float64(-3.5272793058904615), np.float64(-3.527173093256331), np.float64(-3.5271092468638643), np.float64(-3.5270411776002115), np.float64(-3.5271024906580477), np.float64(-3.527213245329769), np.float64(-3.5271934625401786), np.float64(-3.5274109240657623), np.float64(-3.5273414266487597), np.float64(-3.5272796946950393), np.float64(-3.5274178980982045), np.float64(-3.5273510316696823), np.float64(-3.52748670271132), np.float64(-3.527506974982972), np.float64(-3.52741196230346), np.float64(-3.5273820056859213), np.float64(-3.527316263115784), np.float64(-3.5275417060104375), np.float64(-3.527345182405892), np.float64(-3.5271575763655116), np.float64(-3.5270217103275083), np.float64(-3.527016184823405), np.float64(-3.5268781207556392), np.float64(-3.527098592482082), np.float64(-3.5273093795978543), np.float64(-3.52731481546966), np.float64(-3.527379438997424), np.float64(-3.527255336870572), np.float64(-3.5272908014235136), np.float64(-3.527288723615589), np.float64(-3.527159387116063), np.float64(-3.527296139381831), np.float64(-3.5274590915694324), np.float64(-3.527287031247764), np.float64(-3.527253051282373), np.float64(-3.527208588955183), np.float64(-3.5270554030295695), np.float64(-3.526963566874427), np.float64(-3.52693576189837), np.float64(-3.5267990341970474), np.float64(-3.5266961520232467), np.float64(-3.5267477668884757), np.float64(-3.5267489265411274), np.float64(-3.5267088665673914), np.float64(-3.5268937240575324), np.float64(-3.5268959017652994), np.float64(-3.5268378710352772), np.float64(-3.5267806428895807), np.float64(-3.5267793492728616), np.float64(-3.5267138694438818), np.float64(-3.5265667793081565), np.float64(-3.5265845875010973), np.float64(-3.5265501553601264), np.float64(-3.5263658418906063), np.float64(-3.5264330131151196), np.float64(-3.5263570908433284), np.float64(-3.5264267198720134), np.float64(-3.52652749125605), np.float64(-3.5265701155265674), np.float64(-3.5265098357914635), np.float64(-3.52646195012451), np.float64(-3.5263316901238264), np.float64(-3.52629701981486), np.float64(-3.5265579707390096), np.float64(-3.5265032142728527), np.float64(-3.526660751042008), np.float64(-3.5267752307218796), np.float64(-3.526855821178912), np.float64(-3.5269398197271062), np.float64(-3.5269852246830364), np.float64(-3.526940625669148), np.float64(-3.5270223618672873), np.float64(-3.5271510145690326), np.float64(-3.5272077992043465), np.float64(-3.5270837676247253), np.float64(-3.5269861276982946), np.float64(-3.5270903886439307), np.float64(-3.52712403867968), np.float64(-3.5271800709631194), np.float64(-3.5272015055459414), np.float64(-3.5271685013680303), np.float64(-3.5272464073139282), np.float64(-3.5271480430993654), np.float64(-3.527175859194865), np.float64(-3.5273088917777815), np.float64(-3.5272968841993393), np.float64(-3.527343658606451), np.float64(-3.527319263263549), np.float64(-3.5272440474931464), np.float64(-3.5271917333698055), np.float64(-3.5273277769309788), np.float64(-3.5272869793186783), np.float64(-3.5274172224326166), np.float64(-3.5273735306252334), np.float64(-3.52767361771273), np.float64(-3.527714348344279), np.float64(-3.527763524956404), np.float64(-3.5277105259523482), np.float64(-3.527827958869655), np.float64(-3.527898787890424), np.float64(-3.5278880349077584), np.float64(-3.527790577987848), np.float64(-3.5277536372835976), np.float64(-3.52780119447682), np.float64(-3.527828168957397), np.float64(-3.5276716780044266), np.float64(-3.52778389098321), np.float64(-3.5278099294369354), np.float64(-3.527711994273867), np.float64(-3.5277278339374307), np.float64(-3.5277066589746924), np.float64(-3.5278170789872454), np.float64(-3.527922771559714), np.float64(-3.527972393019636), np.float64(-3.527923404357646), np.float64(-3.5281789631321323), np.float64(-3.5281496086596564), np.float64(-3.52808079610923), np.float64(-3.5281817337685135), np.float64(-3.528281929413385), np.float64(-3.5282156094067654), np.float64(-3.5283128742804717), np.float64(-3.5284093865738804), np.float64(-3.528455130943428), np.float64(-3.528423744534506), np.float64(-3.528508285470918), np.float64(-3.528419174293341), np.float64(-3.528408306167345), np.float64(-3.5283281146403516), np.float64(-3.528297407894312), np.float64(-3.528210457312339), np.float64(-3.5281314799617007), np.float64(-3.528224627849675), np.float64(-3.5281307824925268), np.float64(-3.528169011299263), np.float64(-3.528096721699466), np.float64(-3.5281383776856465), np.float64(-3.528158893243787), np.float64(-3.528153550185456), np.float64(-3.5280884479413164), np.float64(-3.5282683605631804), np.float64(-3.528320907126521), np.float64(-3.5283182201138388), np.float64(-3.528536824825773), np.float64(-3.528547583702776), np.float64(-3.5285866899378044), np.float64(-3.528573732808345), np.float64(-3.5284438489709515), np.float64(-3.5284758469817215), np.float64(-3.528391861131727), np.float64(-3.5284275741826443), np.float64(-3.5284155346069013), np.float64(-3.5283551788365903), np.float64(-3.528368933462465), np.float64(-3.5283949304714977), np.float64(-3.5283491804725133), np.float64(-3.528346232016598), np.float64(-3.5282588580965326), np.float64(-3.5283443589830723), np.float64(-3.52842810879499), np.float64(-3.528372384966104), np.float64(-3.5283755456417185), np.float64(-3.5283666937649927), np.float64(-3.528252693075049), np.float64(-3.528212341058363), np.float64(-3.528152835788836), np.float64(-3.528123803483323), np.float64(-3.528205573407064), np.float64(-3.5281801198591127), np.float64(-3.528213000598999), np.float64(-3.528183804773543), np.float64(-3.528263369234169), np.float64(-3.5281476066494526), np.float64(-3.5281764461745153), np.float64(-3.5281751243045862), np.float64(-3.5281389122380338), np.float64(-3.5280981911204123), np.float64(-3.52829211892316), np.float64(-3.5283301609566204), np.float64(-3.528305203417971), np.float64(-3.528291057617434), np.float64(-3.5282339166025736), np.float64(-3.5282518315177698), np.float64(-3.5282136179542083), np.float64(-3.5281732124079555), np.float64(-3.528153182186837), np.float64(-3.528229216653455), np.float64(-3.5283045323791473), np.float64(-3.52849857873408), np.float64(-3.528434279300248), np.float64(-3.52843146858076), np.float64(-3.5284523561116297), np.float64(-3.528397159913091), np.float64(-3.528357361803872), np.float64(-3.5283805106023856), np.float64(-3.5283475278556535), np.float64(-3.5283303772049956), np.float64(-3.528517536057609), np.float64(-3.528504028600187), np.float64(-3.5284459391268963), np.float64(-3.528464992224011), np.float64(-3.528400570145282), np.float64(-3.5283932001822595), np.float64(-3.528380172485506), np.float64(-3.5283573787028173), np.float64(-3.5283313673857726), np.float64(-3.5282707205397537), np.float64(-3.528279991024076), np.float64(-3.528307295055922), np.float64(-3.528449936397937), np.float64(-3.528460692382467), np.float64(-3.5284404744908904)]"
Linear,"[np.float64(-3.52135650187066), np.float64(-3.5721891460342166), np.float64(-3.5504903072925913), np.float64(-3.5406393410814223), np.float64(-3.5387982161841136), np.float64(-3.5406142191317587), np.float64(-3.541204662410003), np.float64(-3.5386134799925086), np.float64(-3.5370416963188793), np.float64(-3.5354098936814284), np.float64(-3.534119183955558), np.float64(-3.535596038195521), np.float64(-3.5345439485960464), np.float64(-3.5336308161470464), np.float64(-3.532834294673025), np.float64(-3.5320907171265703), np.float64(-3.531460057621151), np.float64(-3.530435131843317), np.float64(-3.5296861410970957), np.float64(-3.5289569269941135), np.float64(-3.5291252569518816), np.float64(-3.528060530901642), np.float64(-3.526870999969433), np.float64(-3.527288670124343), np.float64(-3.527674375269966), np.float64(-3.5270500439188193), np.float64(-3.5263275586075853), np.float64(-3.5261002392840024), np.float64(-3.5258729325998), np.float64(-3.5254438762294322), np.float64(-3.525259162630087), np.float64(-3.525411733876296), np.float64(-3.524930070457481), np.float64(-3.52478080304263), np.float64(-3.5244653874126444), np.float64(-3.5243803013447437), np.float64(-3.5243366098568236), np.float64(-3.5246881047239773), np.float64(-3.524772658284432), np.float64(-3.525055363422905), np.float64(-3.525616734661786), np.float64(-3.5251875259999963), np.float64(-3.5253728829911126), np.float64(-3.524967421545014), np.float64(-3.5249167581770515), np.float64(-3.5250075083340064), np.float64(-3.5249445060395144), np.float64(-3.5249615800428096), np.float64(-3.5245846537853955), np.float64(-3.5245259476777804), np.float64(-3.525015786677364), np.float64(-3.5245576960035976), np.float64(-3.524450208332442), np.float64(-3.524663895528996), np.float64(-3.524966120486739), np.float64(-3.5247568708662804), np.float64(-3.525097438444184), np.float64(-3.5250253046924866), np.float64(-3.525059363179315), np.float64(-3.524991832806432), np.float64(-3.52494773459207), np.float64(-3.5246971232393562), np.float64(-3.5248883830564024), np.float64(-3.5252883897059735), np.float64(-3.525078491091628), np.float64(-3.5261201191589264), np.float64(-3.526156327851353), np.float64(-3.525872612630136), np.float64(-3.52666144352615), np.float64(-3.526588856393687), np.float64(-3.526624635402289), np.float64(-3.5267727633047103), np.float64(-3.5265087051536725), np.float64(-3.5266698753109385), np.float64(-3.5265786014511216), np.float64(-3.5264986240041463), np.float64(-3.5264794763254894), np.float64(-3.5264776761389602), np.float64(-3.5266116421395646), np.float64(-3.526470534708884), np.float64(-3.526757416526956), np.float64(-3.526849342707706), np.float64(-3.5270543012946813), np.float64(-3.527168443792264), np.float64(-3.527106601740585), np.float64(-3.5272629936624638), np.float64(-3.5275019014883298), np.float64(-3.527650206936529), np.float64(-3.527484689600746), np.float64(-3.5272666296630435), np.float64(-3.527508674840268), np.float64(-3.5274495986667826), np.float64(-3.5273233345351573), np.float64(-3.5275460681026263), np.float64(-3.527547607569275), np.float64(-3.5272487839646587), np.float64(-3.5269584404757603), np.float64(-3.5270848780096093), np.float64(-3.5271111686155243), np.float64(-3.5276620513325514), np.float64(-3.5278699036736727), np.float64(-3.5277256386179823), np.float64(-3.527641636936761), np.float64(-3.5278122809996786), np.float64(-3.5278342241260097), np.float64(-3.527679240045525), np.float64(-3.52758454984049), np.float64(-3.5274297014990967), np.float64(-3.527368824538437), np.float64(-3.527200318754986), np.float64(-3.5271818229142), np.float64(-3.5270417821507), np.float64(-3.526958635995139), np.float64(-3.527027683084952), np.float64(-3.527051715581229), np.float64(-3.527245679465847), np.float64(-3.5273547081971177), np.float64(-3.5272771108913528), np.float64(-3.5272021312240027), np.float64(-3.527204032299805), np.float64(-3.52720468188621), np.float64(-3.52719415372342), np.float64(-3.5271201372223446), np.float64(-3.526965493963845), np.float64(-3.5268409081407146), np.float64(-3.526961131412859), np.float64(-3.5270625385662613), np.float64(-3.5269099100198007), np.float64(-3.5267750967694154), np.float64(-3.52669974440127), np.float64(-3.526663782243901), np.float64(-3.526637087384776), np.float64(-3.5267433494293394), np.float64(-3.5267858080808123), np.float64(-3.526748562542199), np.float64(-3.5265776202447876), np.float64(-3.5266583445031223), np.float64(-3.526617885584168), np.float64(-3.526628366876051), np.float64(-3.526653799323462), np.float64(-3.5265079433301505), np.float64(-3.5265780368400974), np.float64(-3.526434719912619), np.float64(-3.526452242378788), np.float64(-3.5263591541501187), np.float64(-3.5264477465971016), np.float64(-3.5264936844785617), np.float64(-3.5264002925752145), np.float64(-3.5263897506973954), np.float64(-3.5263415930435027), np.float64(-3.5263105239735575), np.float64(-3.526171703465946), np.float64(-3.5260589424063733), np.float64(-3.5260102740678136), np.float64(-3.5260237356560125), np.float64(-3.5261797977268654), np.float64(-3.526572671712669), np.float64(-3.5264705719785483), np.float64(-3.5264325942443344), np.float64(-3.526431165323993), np.float64(-3.526474163384131), np.float64(-3.526501881347964), np.float64(-3.526419593984462), np.float64(-3.526512815950878), np.float64(-3.5266043406400946), np.float64(-3.5266025532922276), np.float64(-3.526687086066217), np.float64(-3.526573008069705), np.float64(-3.52671267745274), np.float64(-3.526713525580385), np.float64(-3.526845893379934), np.float64(-3.526856180951537), np.float64(-3.5269295676919183), np.float64(-3.5268681916670253), np.float64(-3.526832941679293), np.float64(-3.5269379615215524), np.float64(-3.526983789422356), np.float64(-3.5268618021788316), np.float64(-3.526843822672527), np.float64(-3.526908508266094), np.float64(-3.526793705341802), np.float64(-3.5267224761812748), np.float64(-3.526682194744846), np.float64(-3.5267071700459396), np.float64(-3.5266519310037623), np.float64(-3.5266719379812415), np.float64(-3.526623111613581), np.float64(-3.5267442699946026), np.float64(-3.526863618135358), np.float64(-3.5268511645103344), np.float64(-3.526795884787119), np.float64(-3.5267683957743814), np.float64(-3.5267607969712746), np.float64(-3.526709615217268), np.float64(-3.5266601381883684), np.float64(-3.526674947242264), np.float64(-3.5266045483913113), np.float64(-3.526570613613518), np.float64(-3.5266359192570484), np.float64(-3.5265557502873395), np.float64(-3.5265552095030874), np.float64(-3.5264881602793534), np.float64(-3.5263430079754667), np.float64(-3.5263309901390505), np.float64(-3.526328699265133), np.float64(-3.526265060153584), np.float64(-3.526335310659255), np.float64(-3.526332533783808), np.float64(-3.5262353251348797), np.float64(-3.5263443341323533), np.float64(-3.5264472528483184), np.float64(-3.5265004278073624), np.float64(-3.526437666554493), np.float64(-3.526488860843366), np.float64(-3.526554424714546), np.float64(-3.526589105626222), np.float64(-3.526632577894908), np.float64(-3.5265851229366345), np.float64(-3.5265883795712956), np.float64(-3.5265476123580646), np.float64(-3.526580735756792), np.float64(-3.526639503198352), np.float64(-3.526647336949687), np.float64(-3.5265554688134326), np.float64(-3.5265688995078923), np.float64(-3.5266663753722574), np.float64(-3.526639608235012), np.float64(-3.5265464218597025), np.float64(-3.5265297019913007), np.float64(-3.526624376665379), np.float64(-3.5266354126305375), np.float64(-3.526586921561986), np.float64(-3.5268194553917787), np.float64(-3.526785879436175), np.float64(-3.5267391682446276), np.float64(-3.526823853419841), np.float64(-3.5268441916213704), np.float64(-3.5268260445539052), np.float64(-3.526900959044271), np.float64(-3.526828881494022), np.float64(-3.5268458235656253), np.float64(-3.5269158829021294), np.float64(-3.5268482348986967), np.float64(-3.5270521277180937), np.float64(-3.527139749323486), np.float64(-3.527055416398512), np.float64(-3.5270747442590875), np.float64(-3.5270567751015847), np.float64(-3.527030272783508), np.float64(-3.527013386553356), np.float64(-3.526979653465504), np.float64(-3.5269398801370824), np.float64(-3.526916644433542), np.float64(-3.5269430295888293), np.float64(-3.526992704633668), np.float64(-3.5270160101948718), np.float64(-3.526940673548899), np.float64(-3.526990214255486), np.float64(-3.526909491105938), np.float64(-3.5269918996154757), np.float64(-3.5269874061206004), np.float64(-3.527055688937625), np.float64(-3.5270223871382536), np.float64(-3.5270475302555058), np.float64(-3.5270548184467523), np.float64(-3.5272084253481673), np.float64(-3.5271913941805044), np.float64(-3.5272230259611828), np.float64(-3.527211037863331), np.float64(-3.5272762280821475), np.float64(-3.5271954561595953), np.float64(-3.5272280552675164), np.float64(-3.5272292573426864), np.float64(-3.5272220096241367), np.float64(-3.527146065258913), np.float64(-3.5271315530863747), np.float64(-3.527211542453042), np.float64(-3.527269574955562), np.float64(-3.527316718932927), np.float64(-3.527332414306654), np.float64(-3.5273766879365023), np.float64(-3.5272713380752556), np.float64(-3.527350878287864), np.float64(-3.527280886296783), np.float64(-3.527246901316509), np.float64(-3.5271876664245214), np.float64(-3.5272142794789936), np.float64(-3.527155825399818), np.float64(-3.527233632780829), np.float64(-3.527240044386231), np.float64(-3.5272199409417855), np.float64(-3.527158899262664), np.float64(-3.527153790192755), np.float64(-3.52716947116142), np.float64(-3.52728250839487), np.float64(-3.527298837248982), np.float64(-3.5273023114782562), np.float64(-3.527230882909035), np.float64(-3.5272142960478363), np.float64(-3.5271116865265726)]"
