delta,std
0.25828814286303514,0.28997636222097434
0.2592000491231799,0.291963920407089
0.2576055831795718,0.2903475417294488
0.2540462232332652,0.28795894381602377
0.25754929974248114,0.2900939573156396
0.2582820869795958,0.2898452561327823
0.2565101446538604,0.2898834770099385
0.2537054028128158,0.2885011405438971
0.25002539245565913,0.2849345075409856
0.24911698758301554,0.2831191083130542
0.2507407895251522,0.28451423236584844
0.24964244997902227,0.2840349695402426
0.24726295119640723,0.2827206559796414
0.24597631118782032,0.28261549089772015
0.249050802859864,0.28522251199167
0.2489249576756123,0.28560147825328897
0.2478569702829161,0.28577609566487316
0.2471401617187685,0.2851717052398758
0.24781316303183032,0.2852128798297544
0.24667847937933032,0.2838526245995243
0.24632203447774842,0.28307310087242316
0.248380210415242,0.2862525928476272
0.24487700689543077,0.2841248962539859
0.2454706564851378,0.28449677596956263
0.24326300371909768,0.2831329123392356
0.2426590297812747,0.280672908984302
0.24215260131703148,0.2810761893851786
0.24128539134083313,0.2828492569207539
0.2410541012947323,0.28390625025014005
0.23861105737683247,0.2825037806687564
0.23651590038571071,0.28186859356438987
0.2373679169060013,0.2825491374737284
0.23752359522621874,0.2813097330545747
0.2377056386298554,0.280243445652357
0.23714311402722488,0.2786865126860673
0.2371673239448826,0.27822201679259034
0.2360029760993605,0.277950070900858
0.23666825610764833,0.2764236665442846
0.23771562254678927,0.27533491715207276
0.23536243557817316,0.2738218195906691
0.23547140629465005,0.27434125482791116
0.23188284442234378,0.2710098616869425
0.23448082073106064,0.2727630830041707
0.23098485161779422,0.26916414036730485
0.23117678456906546,0.2700122173079193
0.23054378616280502,0.2692532255145849
0.227628423637005,0.2673728108523493
0.22786924372217185,0.2661290515180407
0.22689156908448965,0.26592945058570955
0.22903553592121584,0.2663921518534518
0.23063224561499765,0.2680425850048568
0.23044930754247672,0.26727534295122224
0.22885421782787943,0.2660721421023155
0.23132501096823915,0.26889675461509277
0.2324821402864889,0.2697558103547379
0.23125829959063424,0.2676552003600587
0.2307005680730103,0.2664620767036965
0.23034386288351372,0.2651817738140089
0.23106978096044628,0.2667518704735226
0.2297949283478519,0.265568144396599
0.23132108358085005,0.26656320583279347
0.23167811430330432,0.266776318133222
0.23113335307995442,0.26612130749423235
0.22777715428810552,0.2643893903752728
0.22634018027177263,0.2625635799193556
0.22552663963795694,0.26284015765353863
0.22690873822967675,0.2633208361265581
0.22594566708327207,0.2620263141192028
0.2260487703080109,0.26207953568339937
0.22573074423805267,0.2631190665315718
0.2242128437344438,0.261161227710595
0.22482675821908743,0.26118770400380886
0.225514603409721,0.2621825792397784
0.2242069641638348,0.2612164924712883
0.22283919542176706,0.2593455804996962
0.22532991302570152,0.25997065274653763
0.22655875266812558,0.2610229031849937
0.22699304912988652,0.2598186414462726
0.22841337459456967,0.26176041168466285
0.22866825624525802,0.26263151266923646
0.22826226482371978,0.26187146457436805
0.22758230060046997,0.2612369373893219
0.2285300288066527,0.26115967029504766
0.22870604645225087,0.2611927279709545
0.229131634518983,0.2637448085590287
0.22890997533011814,0.2633620616055509
0.22885888781783947,0.263055328219946
0.22768732746198908,0.261856374905607
0.22935663301926795,0.2625024626725885
0.23089312307670312,0.2626369440591451
0.23131477850901605,0.2619279690312951
0.2290804530063231,0.25981616663577045
0.22796058834618477,0.25860664215643586
0.22845707767595413,0.2590786147447949
0.2305140107935587,0.26303315474362565
0.22970128747904625,0.26305688696770907
0.2306576206965923,0.2635010711319381
0.23084754840087285,0.26349449186380836
0.23248003466455544,0.2649379896114692
0.2287101772866748,0.2613035215816259
0.22928980627302123,0.2617522476565856
0.22818189035225514,0.2612780931133017
0.22589472651157563,0.25998816369826294
0.22667326265265986,0.25915563172017025
0.22769592782283568,0.2573346366418856
0.22741136599839748,0.25732253848835596
0.22656788179009824,0.25704762532601244
0.2263938292515833,0.2558406864443335
0.22571267065983164,0.25534417262543396
0.22472888595573268,0.2551894044307262
0.22345364430048492,0.25333849162281213
0.22274958601229286,0.25302537338845155
0.22245057961691017,0.25362247826191636
0.22222071861977596,0.2530982403042538
0.22158074020107094,0.2515991477546094
0.21909171249275886,0.25078096425704643
0.21980321677102566,0.25173029113602174
0.2227756536512227,0.25353956790745064
0.22197959431260186,0.25342578179373376
0.2216762315384409,0.25292278996151396
0.22104786009225436,0.2533563228992491
0.21961689173656054,0.2528983489546517
0.2198935931703346,0.25292108916671635
0.2194885566562661,0.25324994909045007
0.2169767218293424,0.25008078423401725
0.2182506020003143,0.2497294279754078
0.21797526270004966,0.25029162596474824
0.2190687333174698,0.2513003403390548
0.2181959066182442,0.2501870764292672
0.21775641622175002,0.2501783476151453
0.2173718796153969,0.2493316088248382
0.21718516481220973,0.2488732877129593
0.217475779519427,0.24897684713758853
0.21611984062534917,0.248395106274227
0.2152323605231048,0.2473224142791239
0.21781518717402648,0.24966321501380423
0.21785060123852928,0.24827788966947317
0.21776931617220227,0.24824147567989968
0.21772783756034755,0.24809721787953284
0.2176335917045384,0.24839747521443617
0.21795226365296244,0.2473423788724584
0.2184313363325657,0.24759894646178224
0.22169384745107493,0.25043219373905146
0.22026354376855167,0.24771422305862675
0.22174624220809805,0.24763177600995404
0.21969712139410674,0.24628651296084086
0.21910907973730345,0.2448432505913076
0.21726737435513827,0.24279591515410412
0.21716293752130894,0.24447938083053244
0.21584319319545686,0.24248118827741363
0.21422935852370173,0.24098280980274053
0.2147797643025403,0.24194621196720542
0.21548865030073672,0.24237758481987112
0.21353698384618752,0.24059205529050043
0.21330318332725226,0.24125760560733964
0.21333562234869233,0.24139460360921697
0.2110849032625147,0.23839852764327274
0.20954715551493294,0.2379741895843659
0.20946903242752796,0.23857194844754326
0.20686131740466748,0.23649644076593146
0.20772490783663727,0.23625562009885656
0.2054882699264728,0.2343984050468824
0.20426640081123396,0.2330027403127692
0.20185834526481614,0.23120907047237754
0.20178597166739068,0.2300857992894709
0.2026255655141044,0.23065752236738554
0.20413537073804178,0.23148629289581707
0.20439787965016648,0.22959866555631644
0.206310462552415,0.22970685958378936
0.2065458091163971,0.22922825217804907
0.20652030911747674,0.22980131485366653
0.2047195513951124,0.23011174485673935
0.20432925951000186,0.22934347534062421
0.20518614897682824,0.2305931998314146
0.20523520869699838,0.23108355924361487
0.2042474869700749,0.23045600624728718
0.2035512999988144,0.22980209414593383
0.20392768315347595,0.22916116423308444
0.2056985992138793,0.22875965733466333
0.20639236359526605,0.23047406666336426
0.20592031609633935,0.23044086737228076
0.2068013981260219,0.23081080700966028
0.2055079492274794,0.2311101426219774
0.20505071705187972,0.2317363359443199
0.2031810562178127,0.23119779058934115
0.2050571561864578,0.23282285283894916
0.20407600030311884,0.2325105922508998
0.20297196479087704,0.23230649139897128
0.20348111928026782,0.23298949665741137
0.20206999671903886,0.2319362996762517
0.20082306071866654,0.23042254345417326
0.1992120697916333,0.22874256794059689
0.198177261963599,0.22883672525780266
0.19608763577120614,0.2262275444614992
0.19673465966826797,0.22669260662676605
0.19566789808175555,0.22730637150046626
0.19753718804433007,0.2283592882116362
0.1978345111861262,0.22847166052607826
0.19869040713839398,0.229717472926621
0.19788080942409805,0.22986231910363736
0.19738583538062102,0.2280373303424478
0.19842747808433997,0.22879733585612863
0.1991089058698937,0.22874444778881203
0.19980014867385024,0.2289596266133894
0.19873811827811352,0.22883075383543003
0.19962465991065628,0.22901086499463438
0.19958877184994592,0.22895596043226552
0.20131933723203857,0.22961495061324302
0.20106760550665384,0.22893723067674263
0.20129834879077124,0.22980825298400595
0.20254461825015638,0.23046233934471985
0.20196886202693348,0.22992777375598097
0.2009203513945127,0.2286189796057811
0.20037189864876892,0.2279219648047467
0.19924140275617006,0.22719355604322297
0.19900976701309786,0.22697960359638145
0.19897576157037208,0.2265181055558784
0.19900247216010655,0.22674655050938824
0.1976288498030928,0.22614183711330588
0.19709758008605846,0.22549146575026993
0.19560812691571614,0.22336791984539522
0.19621561509425292,0.22299752184862756
0.1951482204031967,0.22261704102044363
0.19759120800780805,0.2252731797685815
0.19740333103268384,0.22453947032035254
0.1969809974553523,0.2242371877346344
0.19688138650043058,0.22383876570638364
0.19558492286481224,0.2227900297991395
0.19365634152017377,0.2208932486174431
0.1933387879615188,0.21956163788609873
0.19293679581878265,0.2194295741120767
0.19310728815482706,0.21933348435473965
0.193297630192654,0.21804018286043164
0.1918928702623542,0.21591066792280184
0.19267029883143239,0.21575763463155448
0.192375613946579,0.21512042080909896
0.19181870749998864,0.21380235310292248
0.19213003822467228,0.21358285728604814
0.19270287065695385,0.2147190419983538
0.19084339150589472,0.2141949200830667
0.19165787462379044,0.21429860840537365
0.18894942178147517,0.2118704770913212
0.18775536669239132,0.21103094616962031
0.18644937921232255,0.20941552707249014
0.18769938545462536,0.2102611091957785
0.18703563885768162,0.20945936799036877
0.18646537896588442,0.20901053717309254
0.1861707370500393,0.2087688916053798
0.18704841094258626,0.21042783590325603
0.1886957228895456,0.2116986702120992
0.1896496998870336,0.2115189691285115
0.18870866491795282,0.2112126456420957
0.18876245318799945,0.21101613382997925
0.18898301745716395,0.21110757489242693
0.188678723892303,0.21056953436549483
0.18846800461614932,0.21086150700829084
0.18979217164014328,0.21174224233664313
0.19132437353108556,0.21313739820424302
0.19067744291723301,0.2118753181259417
0.18976538617307198,0.21068924353073568
0.18918643182418238,0.20998638382772222
0.189295530520715,0.20964345166198267
0.19010189433271052,0.20998152199350778
0.18786286903840874,0.20847753587121537
0.18825382034330487,0.20882448561257658
0.1874399907511706,0.20784601312135279
0.18814841103213253,0.20901080678269052
0.18912575146579982,0.21010450170445436
0.18912322660828054,0.20959451431748594
0.18908758611041138,0.2090817491656036
0.1890795186153241,0.20940487167874755
0.1888549391985704,0.2090073381466349
0.1894540843602678,0.20842980415973505
0.18842858871887316,0.20786276067677234
0.18672401217190399,0.20680144926362454
0.1858251208426863,0.20646268135010387
0.18634417923129049,0.20564722747858016
0.18631342348523447,0.20507115196529574
0.18582534661430386,0.20499070033996486
0.1870036797063007,0.20579807426496724
0.18642168414013482,0.20450477484145774
0.18643170604396161,0.20398540670489168
0.18632032315946462,0.20346827381596874
0.18432311436943208,0.20336225569425898
0.18450731169199755,0.20277527907004964
0.18501849519871327,0.20325015145879238
0.18546848346350742,0.20388824157616636
0.18537270035781375,0.20355065045586054
0.1856368228368656,0.20426455938856658
0.18657762526450283,0.20399321998632342
0.18683666124008907,0.20316948456932105
0.18675318159784013,0.20372352063973553
0.18522823093008242,0.2018266048268194
0.1876271585527,0.20363029054868684
0.186342632143038,0.20285375199179792
0.18586924786085204,0.2021104101771731
0.18652061752488108,0.20285946250719927
0.18681307734276273,0.20309471798115494
0.18761269868803,0.20304046072550277
0.1864731227094829,0.20150427183461153
0.18401990052656003,0.20056681555101794
0.1849388050664686,0.2014910294931361
0.1839568145548401,0.20089687315056576
0.18502343239462804,0.20173067077468693
0.18441375086431777,0.20071855009247336
0.18380490050853354,0.2005862376804441
0.1833858438741062,0.2009050978901256
0.1833811348030828,0.2017062075827799
0.184401764843079,0.20160572100396515
0.18525360355991452,0.20186047826679673
0.183745483392469,0.2010321908977672
0.1842987493329673,0.20249373525408967
0.1835760830260955,0.20224900100961002
0.18241452805827307,0.20090742944724016
0.18215268017797526,0.20027104571878698
0.18243686345884272,0.19936570287841188
0.18167336383055754,0.19854450674247795
0.1820249689932777,0.19937010403420546
0.18262596417597407,0.2003426661862516
0.18139250189860448,0.19950724638010728
0.18141310942499034,0.19953243960030076
0.183004877851683,0.20045226883627545
0.18174821972328886,0.2000647764146914
0.1827165701747775,0.20123334099886894
0.18212790868274567,0.20077505565288192
0.18326832667943138,0.20138166663770962
0.18390263681359584,0.2024971119863647
0.18319331629676697,0.2019994259088459
0.18251950585034507,0.20221662181600716
0.18126653054663266,0.20179519942272675
0.1821868954584987,0.20165644334344132
0.18158678631856076,0.20068244531407944
0.18118120654411712,0.20002314691326273
0.1814329362308493,0.19944723264136785
0.18146947132763444,0.19923942923570873
0.1803818419033422,0.19896137999316232
0.17910337395244,0.1978434423987009
0.17976527728870806,0.19835132080548687
0.18004052380204655,0.1971082676150053
0.17960411894095502,0.19655552767976012
0.17946111536128911,0.19645459471295001
0.1799686317557132,0.19680550753256226
0.1786170576074062,0.1962266711966644
0.1793137065038057,0.1955178645099893
0.1789603870529217,0.19562571617443275
0.17934124674648502,0.19589835215154738
0.17889839770580565,0.19523690630549742
0.17832578378643363,0.1941369509119382
0.1769482497163311,0.19292464954754227
0.1769595494045197,0.1927717661257392
0.17625476820266414,0.1929821471532085
0.17564791057635135,0.1924264251413939
0.1759045240476867,0.19323018486883692
0.17558817979104036,0.19239986298759937
0.17537118428911838,0.19178621309949015
0.1758435895045926,0.19218786368074325
0.17587110536141723,0.19253040876216357
0.1759534820285188,0.1923128610418242
0.17640163770010658,0.19234654171823617
0.17548278456219138,0.19092141764178405
0.17492450573390925,0.1898061000995273
0.17477629989247062,0.18953494019097653
0.17546101340942089,0.19012604738086059
0.17510081080801343,0.19017368763597536
0.17436645415674035,0.18988685927896556
0.17450282301244116,0.19007147162245436
0.17421670323551425,0.19002161148425875
0.17452159408444587,0.1895520190461288
0.17381261563638034,0.18990357563048432
0.17348748404831624,0.19008169409631048
0.17439419687920435,0.19150188686206723
0.17498459291951007,0.19208078710590412
0.17413536918879885,0.1912415107097388
0.17387592238264404,0.1905318737562181
0.17526346190264205,0.1918560770947618
0.17436091172523815,0.19150199274480253
0.17561891726959644,0.19260523390718287
0.17577974569354055,0.1930021177579692
0.17671055378435682,0.1944027256352745
0.17781224465221143,0.19489414741349617
0.17764415280557672,0.1943726450362114
0.17735925691068602,0.19477080528882834
0.17642338587328496,0.19350989858148057
0.17699392940309167,0.19380242165968814
0.1759263729087705,0.1922052153936846
0.17528086835505774,0.19218590800369145
0.17579036459916295,0.1927141999939902
0.17617393183476238,0.19254766905591883
0.17559098712230053,0.19266139570216265
0.17505326025789827,0.1918267411234241
0.17251179350614293,0.18984261841140193
0.17115257412100462,0.18936015979622484
0.17123212798718698,0.18951525722499124
0.17185656774885472,0.18944189414470397
0.17062299736877592,0.18866806893068608
0.17109415093890645,0.18962082004297134
0.1711500891204966,0.1906151682094395
0.17217052727950447,0.190492705555964
0.17110648568232223,0.18966848266170694
0.1705306483666125,0.18925478653880978
0.17106783294249667,0.18939229704744018
0.17146377478295563,0.19042020677464608
0.17058515286870773,0.19048334079022397
0.17067223579625576,0.1904618008237234
0.16953896824997897,0.18957247955868373
0.168272539799094,0.18918026163673388
0.16870551100045433,0.18930352910170364
0.1683148551888091,0.18954969272122024
0.16824918129570107,0.1899580134460069
0.1684420480793659,0.1901657138968366
0.1669222974532866,0.18904487742385737
0.16762853206791747,0.1897856902084732
0.16754506064556154,0.18968987070573914
0.16728757953807816,0.18889314994726386
0.16728873716110415,0.1892438284257346
0.1679976644406405,0.18934577647233786
0.16761642376389774,0.18932577348024246
0.1680174483757672,0.18840315881809258
0.16707285477430986,0.1872318498498586
0.16731409737373837,0.18707164813362062
0.1679882353116551,0.18777360177621488
0.16870594416554624,0.18820336641950275
0.16980629069537956,0.18865597565313189
0.17098224264353645,0.18935649139768673
0.17022324231447514,0.18824630082713115
0.1702789675673907,0.18805029755489625
0.16923326057207902,0.18720258083771557
0.16967436314648496,0.1876170619754621
0.1700701624152873,0.18867778956342587
0.17058364068690282,0.18887285767556172
0.17009008043952462,0.1879555069247753
0.1693545639122449,0.18716688612284876
0.1697082759749196,0.1871694990772785
0.17023844794516946,0.18776437656244907
0.17088468502329335,0.18788927801974592
0.17111027822781083,0.18767109415051114
0.17094141047880954,0.18678763379809551
0.17113093309298053,0.1870383128108967
0.17134260487134398,0.18663093044644719
0.170403233341501,0.18546373575823122
0.16962850442466235,0.18474195953053482
0.16952135912819755,0.18458067865239997
0.16824201917445036,0.18344446543975926
0.16726322353778827,0.18295020557275013
0.166381821154407,0.1824944199381147
0.1666371603231319,0.18318139094172897
0.1669892272721671,0.18386495311169368
0.1671004890655388,0.18304176609766204
0.1673238591304387,0.18316935846066207
0.16678871659786565,0.18266625636279382
0.167081529411021,0.18295646740811541
0.1662918778334914,0.18169435687263263
0.16685070637676064,0.18226920303719896
0.16682390562487243,0.1815679416857111
0.16653402824016253,0.18224850392878608
0.1668887011484513,0.18180872143758658
0.1680944681716828,0.1828005258040328
0.16855543232090398,0.1825944953038554
0.16788395415545707,0.18221625277834572
0.16778030883038952,0.18189623327292273
0.16803902507385957,0.18175518146824707
0.16851287256312658,0.18241464841092497
0.16824777982541989,0.18203212592331616
0.16738472552518388,0.1806929789844768
0.16766319883416445,0.1808112821867377
0.1674534469579764,0.1799219724263709
0.16779753641316675,0.17967861915819844
0.16826702020255765,0.18018875152917482
0.16839111749903124,0.18024020745684377
0.16789998558754163,0.1792729716736374
0.16720944379217145,0.1789248015587061
0.16681398364229252,0.17804842809154234
0.16591828699025712,0.17766610872126423
0.16482197675334603,0.17659873036308235
0.16367703997720226,0.17633046657161994
0.1634014856982124,0.17597858970294986
0.16285590002851363,0.17530447105909208
0.16279769531649435,0.17527245138760353
0.1634875348075714,0.1755969940121556
0.1631222469770904,0.17536139252717484
0.16287804895924893,0.17515092483828706
0.1632786489701897,0.1755758250063886
0.16272536561805567,0.17535742117700273
0.16245451590498491,0.17578664940282623
0.163043765931927,0.1761194908049691
0.1639196226284598,0.17690420649319386
0.16298583459962288,0.17621525571984428
0.16229814129877768,0.17518628120608312
0.16202250234205778,0.1756457718700442
0.16200741538967037,0.17559053285253118
0.16175362056853232,0.17506202268538332
0.16200364437627116,0.17512071904271612
0.16166456091686854,0.1751794203561763
0.16240909443824492,0.17495172929850397
0.16189368254462452,0.1740206359942175
0.16166143950456188,0.1735800436133721
0.1607825050758703,0.17231780830162585
0.16075139710392577,0.1714626915086545
0.16069090985407614,0.17056232341308075
0.16088015789872942,0.1706976303009994
0.1615500079071687,0.1709556402039611
0.16238905590158836,0.1704295859162239
0.16161323185941526,0.1697789635394841
0.16156005263641432,0.1692998956665635
0.1613898579575027,0.16919976921577815
0.161561913156863,0.16977377078548345
0.16178097644404432,0.16898342192133858
0.16166988613127317,0.16886317409991658
0.16106057438991483,0.1683944581788983
0.16077918045046574,0.1688096418464338
0.16087803954901658,0.16811759271735335
0.16009041241458888,0.1672775722003303
0.16045614517869197,0.16741398788257478
0.1601351409234215,0.16702504417830774
0.16039391204545056,0.16728478900130928
0.1596456765660169,0.16673860677802924
0.16035457014385274,0.166542157493748
