delta,std
8.044145390336551,27.413660881695197
1.225872345800463,1.526597280254793
0.9010076674397796,1.150596632440288
0.7311395848339572,0.9285034126535326
0.591253135227038,0.7404484797738106
0.5418753728339719,0.6937026726014288
0.48925276022255454,0.6431923399644106
0.45598204490495015,0.5885806684326671
0.4611979258536087,0.5661257077727213
0.4288129543709016,0.5256784922666742
0.4161801795308112,0.5002504044644482
0.395659493958838,0.4922693843999154
0.37565887492233785,0.46433511759352586
0.36014464366912075,0.43457053316156474
0.35366472212522254,0.4134450165816603
0.3361205650438494,0.3992448533910709
0.3250240034777253,0.374886670456832
0.3071502319786505,0.3705125711780674
0.30799246218804727,0.3718871032038271
0.2966370073745288,0.3591219635849115
0.2859820759727598,0.34458814885705097
0.27387822509408505,0.32250755229986305
0.2680599645966555,0.3068510690322607
0.2690842183890881,0.3035550669197409
0.2726996608600465,0.3060047878842654
0.26951601545447407,0.29310586938953376
0.25923635072743123,0.27768091798685357
0.26026224283908966,0.2777012416446153
0.25396224696171066,0.26862309317262756
0.2558016801043678,0.26237845183342584
0.25216274130160854,0.2622733870677171
0.24951175088993188,0.25990510896590974
0.24124269764002296,0.2506466235876531
0.2361443919691975,0.24539209190259376
0.23153112127674613,0.24113689450158377
0.23426354246078007,0.24192797091939902
0.22721640851226024,0.2331131234898587
0.22985705690223618,0.23177815100890517
0.2302728821921315,0.23201174269730576
0.22601406412822705,0.2308849212202334
0.22633901084905111,0.23031994515833076
0.23179992327610716,0.23517072289693197
0.22818741348068663,0.23191547864574824
0.22788452064767192,0.2310473620039137
0.22655713428333857,0.23046646587000486
0.22496653743898518,0.22751604920093627
0.21628259064226582,0.2226601186379323
0.2165466527253804,0.2232351546624603
0.2123488369064717,0.2196463802056269
0.21462227053255803,0.21790947883326048
0.21381283954747501,0.21498162042910512
0.21497046845296555,0.21316720527437913
0.21129071313516143,0.20889124386788827
0.21088853380713626,0.2112512071104797
0.20725847302758194,0.20926170121131704
0.2029764430028633,0.20429224646847804
0.20117391606290083,0.20333783717079296
0.19865705848452506,0.19814572677326436
0.1989496756373069,0.1971820572738443
0.2013535766434319,0.1965025782152587
0.19928654498834916,0.19637027028060858
0.19611184275946983,0.19128841421331233
0.1942388646275576,0.19003836549817482
0.18956981347934382,0.18599111043529865
0.18995423863009514,0.1852681936910079
0.19040784856225407,0.18527099051418486
0.18954114579542186,0.18288816659545304
0.19130185734626828,0.1858986150496509
0.18679725326524646,0.18436937887792068
0.1900836893961345,0.1840648281129705
0.18586932716280302,0.1796536708425174
0.18505097964241402,0.18089550870827595
0.1830877549414997,0.1795038248965917
0.18382012964057673,0.17661788238123913
0.18562229598608035,0.17669737559114165
0.1838444951644167,0.17231658879050737
0.18332860034024073,0.16946624930556542
0.18100928773331354,0.16634951042879487
0.17730204879851783,0.164423522017364
0.1743864174893613,0.1608382345658768
0.17651520714050165,0.16024112403484417
0.17552955338074483,0.15915017075808555
0.1738978866611128,0.15653540069081462
0.17098389305393602,0.15311156577508506
0.1700981459826579,0.15354987971954018
0.17135650827139642,0.15360601288903641
0.17133949616791866,0.15504712140713436
0.17176959058278776,0.15433288923675917
0.17119421106796287,0.15388724056275965
0.16833513297767674,0.1514721745993372
0.1691228630994707,0.15443077686251258
0.16879712960854668,0.1516037809839546
0.16593685437750835,0.15080345830000325
0.16406457673793767,0.14825155580799573
0.16309528566193876,0.14613814684968304
0.16192964806067509,0.14584458778444928
0.16579235424594962,0.14837989532382026
0.16523710199677588,0.14830054314456387
0.16359459535955742,0.14809738476375803
0.16233791184258783,0.14690959330471598
0.16621083048880436,0.15001917463374587
0.16829994698413656,0.15091415448039783
0.1671709352288908,0.1533707516907752
0.1656675644546202,0.1521484461686252
0.16626485918545697,0.15088164710948193
0.16848256002883658,0.15300982540584496
0.16909915987804497,0.15514855323588228
0.16877222300598718,0.15702243619947326
0.16772290826742156,0.1571605122649192
0.16853008314741558,0.15597928691009535
0.16730523373184106,0.15301468682089206
0.16671795804467757,0.15489170145837183
0.16433335662611903,0.1542873197221834
0.16446861521877465,0.15421467725964919
0.1638289752384064,0.15191176038790896
0.16512422346102404,0.1543230742699117
0.16603702149361596,0.15297848245471887
0.16531197358766775,0.15174883070435166
0.16322025982746047,0.15088618197437706
0.1625962084327557,0.14980995600612393
0.1629385357756445,0.15047531076714354
0.16341080091245488,0.15048141471061702
0.16432378379751555,0.15027221256701304
0.1626148431427437,0.14957251448124387
0.16391588438442348,0.15032688667656222
0.16414601409592586,0.14791554291629236
0.16417432673777513,0.14618807842684295
0.16444933593345185,0.14433096532240922
0.16318596951801026,0.14637292345006522
0.16542295650152566,0.14720757418654518
0.16737599020103772,0.1480130856375575
0.16582971834447818,0.1483917660486805
0.16524325898504408,0.1497878850227061
0.16663712202074094,0.15236494027744418
0.16502569405846587,0.1517206357332458
0.16462129206205042,0.1507481350065241
0.16307993915956737,0.15147483283651342
0.16188504495440612,0.1489445761556416
0.1597759238698537,0.1463074887074517
0.15835438222811213,0.14500962600096404
0.15867698872012453,0.14290009593329303
0.15884098798794483,0.14338973774301036
0.15874641097894332,0.14147297038737344
0.15903436169281918,0.14340849372336562
0.15804828065985219,0.1440372101717648
0.15702368899606461,0.1441191774445207
0.15924123849644267,0.1461009475977892
0.1582702786682844,0.14554039797671522
0.1584384778093441,0.14351453450099672
0.15978867733554736,0.1447690133554072
0.15687396360781897,0.14403201595393056
0.15904543085864462,0.14663433436094161
0.15876107490334057,0.14681618661140433
0.15543933725447331,0.1430258059857962
0.1555016768801427,0.14252540641646874
0.15745313346917966,0.14194452093409854
0.1557316508809739,0.1397486711019376
0.15559624581537165,0.14119014193631518
0.15638365737087084,0.14058317703322137
0.1568936528860979,0.1392337635823182
0.1566117653633516,0.13716807438200573
0.15730930564477397,0.13616040203590962
0.15745813595246042,0.13626579133150912
0.15815135337208744,0.13690738957696064
0.15685585265780028,0.13691632661483305
0.15498138399479472,0.13773049938865534
0.15371673710306566,0.13701879670868355
0.15160028383779653,0.13493324763393902
0.15065919196785926,0.13315258326265497
0.1512957361778463,0.13293375055251958
